id,publisher,title,author,article_url,tickers,amp_url,image_url,description,keywords,sentiment,date,time
3lxDemIqe7CnrF2ahreR5B7_MRN3vSIVklx8sG2hd_c,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Analyst Ratings for Tesla,Benzinga Insights,https://www.benzinga.com/analyst-ratings/23/05/32370108/analyst-ratings-for-tesla,['TSLA'],https://www.benzinga.com/amp/content/32370108,https://www.benzinga.com/next-assets/images/schema-image-default.png,"Within the last quarter, Tesla (NASDAQ:TSLA) has observed the following analyst ratings: 




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
7
13
11
1
0


Last 30D
0
1
0
0
0


1M Ago
4
7
6
1
0


2M Ago
2
2
2
0
0


3M Ago
1
3
3
0
0



In the last 3 months, 32 analysts have offered 12-month price targets for Tesla. The company has an average price target of $210.66 with a high of $280.00 and a low of $115.00. 
Below is a summary of how these 32 analysts rated Tesla over the past 3 months. The greater the number of ...Full story available on Benzinga.com",['Analyst Ratings'],0.060000000000000005,2023-05-12,18:00:41
KjBgYQHMBh6b9vs0xP2FDbPXSRaMQomWvxoEYObZb00,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Getaround stock soars on deal news, First Solar, Tesla, Beyond Meat and other stocks on the move ",MarketWatch,https://www.marketwatch.com/story/getaround-stock-soars-on-deal-news-and-blue-bird-gets-a-lift-from-sales-outlook-9e173952,"['GETR', 'FSLR', 'BLBD', 'NWSA', 'IEP', 'SCHW', 'BYND', 'GETY', 'TSLA', 'SANM', 'SPNT', 'SPB']",https://www.marketwatch.com/amp/story/getaround-stock-soars-on-deal-news-and-blue-bird-gets-a-lift-from-sales-outlook-9e173952,https://images.mktw.net/im-780568/social,"The biggest moving shares in Friday's trading include, Getaround, Blue Bird and First Solar.",No keywords,0.125,2023-05-12,17:47:00
3OdyDSjGshhTAQHAM7NM0SAL_1QIBrk6C3RANPw8_fU,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Musk makes it official: Yaccarino is new Twitter CEO,MarketWatch,https://www.marketwatch.com/story/musk-makes-it-official-yaccarino-is-new-twitter-ceo-5c5e28e5,"['CMCSA', 'TSLA', 'AAPL', 'SNAP', 'GOOGL', 'GOOG']",https://www.marketwatch.com/amp/story/musk-makes-it-official-yaccarino-is-new-twitter-ceo-5c5e28e5,https://images.mktw.net/im-781070/social,"It's official: Elon Musk on Friday named Linda Yaccarino, a veteran media executive with experience in advertising, as Twitter's new CEO, months after promising to cede control.",No keywords,0.11212121212121212,2023-05-12,17:04:00
6f_3L9l7Z6lPKTLRB7gat0ehj1-o2zuA4_I_Rj87Vd8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","US Stocks Drop, Dollar Jumps As Cautious Sentiment Dominates: S&P 500 On Track To Close Another Week In The Red",Shanthi Rexaline,https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32361242/us-stock-futures-signal-strong-finish-to-wobbly-week-but-analyst-still-sees-recessi,"['SPY', 'FSLR', 'PACW', 'SCHW', 'DIS', 'TSLA', 'QQQ', 'AMLX']",https://www.benzinga.com/amp/content/32361242,https://cdn.benzinga.com/files/images/story/2023/05/12/shutterstock_1321462397.jpg?width=1200&height=800&fit=crop,"Risk aversion prevailed on Friday, with stocks trending lower, Treasury yields climbing and the U.S. dollar being the notable gainer for the session. 
The preliminary estimate of the University of Michigan consumer sentiment gauge saw a sharp drop in May, down from 63.5 in April to 57, well below the expected 63, with long-term inflation expectations surging to the highest since April 2011. 
Cues From Friday's Trading:
The S&P 500 dipped 0.3% on Friday and is down 0.5% for the week, on track to record its second straight week of negative performance. 
The Dow Jones Industrial Average fell 0.2% and is down 1.3% this week. 
The Nasdaq 100 dropped 0.5% but is still up 0.6% this week. 
U.S. Indices’ Performance Friday



Index 
Performance (+/-)
Value


Nasdaq 100
-0.49%
12,266.99


S&P 500 Index
-0.28%
4,132.57


Dow Industrials
-0.25%
33,225.92



Analyst Color:
Following a second inflation reading that confirmed the slowdown in pricing pressure, Chris Zaccarelli, chief investment officer at Independent Advisor Alliance, said the Fed now has the room it needs to take a pause at the next meeting.
The challenges in the banking sector are just the first sign of stress that has been inflicted on the system by the Fed's rapid and aggressive rate hikes, the analyst said.
Zaccarelli sees a recession on the horizon. ""We do think investors are being too ...Full story available on Benzinga.com","['News', 'Analyst Color', 'Futures', 'Previews', 'Top Stories', 'Economics', 'Federal Reserve', 'Pre-Market Outlook', 'Markets', 'Trading Ideas']",0.035784313725490194,2023-05-12,16:46:03
umaiYw_H1tuYJOjye42VXchEwqyCPVpcyDHjwWdf4Kk,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Rivian Stock Keeps Falling,newsfeedback@fool.com (Rich Smith),https://www.fool.com/investing/2023/05/12/why-rivian-stock-keeps-falling/,"['RIVN', 'F', 'TSLA']",No URL provided,https://g.foolcdn.com/editorial/images/732299/rivian-r1t-is-rivian.jpg,Rivian is making a risky bet. Should you bet on Rivian?,['investing'],0.0,2023-05-12,15:51:23
XTU6f39kD62cWjcfpiXWet6hpBSnBp6I3nJdFnDlzAI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",GM or TSLA: Which Is the Better Value Stock Right Now?,Zacks Equity Research,https://www.zacks.com/stock/news/2094834/gm-or-tsla-which-is-the-better-value-stock-right-now,"['GM', 'TSLA']",https://www.zacks.com/amp/stock/news/2094834/gm-or-tsla-which-is-the-better-value-stock-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default40.jpg,GM vs. TSLA: Which Stock Is the Better Value Option?,No keywords,0.5,2023-05-12,15:40:07
fMK2s7gs3ywFi-0DZAwbnAmoE7bzupDEiIKhWQoPQYU,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Tesla Raises Prices Again, but This Lesser-Known EV Stock Is Friday's Highflier",newsfeedback@fool.com (Dan Caplinger),https://www.fool.com/investing/2023/05/12/tesla-raises-prices-again-but-this-lesser-known-ev/,"['TSLA', 'BLBD']",No URL provided,https://g.foolcdn.com/editorial/images/732257/tsla-model-s.png,Markets looked poised for a modest gain.,['investing'],0.1,2023-05-12,13:15:30
KgsKahbgjo_UZt_i8hH47Z5yZ2kOcO3p347u-3ZMiWM,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Why the stock market has actually thrived as regional banks flounder.,MarketWatch,https://www.marketwatch.com/story/regional-bank-turmoil-has-actually-reduced-volatility-and-supported-the-market-heres-how-81604ecd,"['SCHW', 'TSLA', 'GETR', 'GME', 'BUD', 'AAPL', 'AMC', 'AMZN', 'MULN', 'NIO', 'BABA', 'NVDA']",https://www.marketwatch.com/amp/story/regional-bank-turmoil-has-actually-reduced-volatility-and-supported-the-market-heres-how-81604ecd,https://images.mktw.net/im-780727/social,The gains for big tech outweigh the damage to financials as stress reduces bond yields.,No keywords,0.0,2023-05-12,12:03:00
88K3s-Wz8JWoAA0booLPIK1q2OmZiEJPcDCuQsy4FVY,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Tesla raises prices on the Model S, Model X and Model Y",MarketWatch,https://www.marketwatch.com/story/tesla-raises-prices-on-the-model-s-model-x-and-model-y-5b190a94,['TSLA'],https://www.marketwatch.com/amp/story/tesla-raises-prices-on-the-model-s-model-x-and-model-y-5b190a94,https://images.mktw.net/im-335178/social,"Tesla Inc. will again tweak the prices of its vehicles, this time boosting the prices of its Model S, Model X, and Model Y cars.",No keywords,0.0,2023-05-12,11:56:00
w1gmOW_yT0Kcy0cGm2OM9o7RCmUh2LTan7Vl-PnhvYQ,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Unleashing the Power of Innovation: Why High-Growth Investors Can't Afford to Ignore Tesla and Coinbase,newsfeedback@fool.com (RJ Fulton),https://www.fool.com/investing/2023/05/12/unleashing-the-power-of-innovation-why-high-growth/,"['TSLA', 'COIN']",No URL provided,https://g.foolcdn.com/editorial/images/731663/profit-cash-fan-prize.jpg,Looking for technological innovation? Look no further than these two industry juggernauts.,['investing'],0.0,2023-05-12,10:30:00
r6pBGemZjyOyI1g_3DtFe-ZMon0lDO28sqW9vWJjCbs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF (GSLC) Be on Your Investing Radar?,Zacks Equity Research,https://www.zacks.com/stock/news/2094528/should-goldman-sachs-activebeta-us-large-cap-equity-etf-gslc-be-on-your-investing-radar,"['GSLC', 'NEE', 'TSLA', 'SPY', 'IVV']",https://www.zacks.com/amp/stock/news/2094528/should-goldman-sachs-activebeta-us-large-cap-equity-etf-gslc-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default10.jpg,Style Box ETF report for GSLC,No keywords,0.0,2023-05-12,10:20:08
Y2BpJQun0GiD8GUqxBVw-s_ab2S61yzjqrBQ5DsZEwo,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Why This Tesla Analyst Expects Stock To Spike Over Next 3 Sessions,Shanthi Rexaline,https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32358384/why-this-tesla-analyst-expects-stock-to-spike-over-next-3-sessions,['TSLA'],https://www.benzinga.com/amp/content/32358384,https://cdn.benzinga.com/files/images/story/2023/Tesla_stock_0.jpeg?width=1200&height=800&fit=crop,"Tesla, Inc. (NASDAQ:TSLA) shares are trading off the year's high of $217.65 reached in mid-February as investors fret over a demand slowdown and hit to margins from recent aggressive pricing actions.
The stock could be headed higher over the next few sessions and also in the near term, according to Future Fund's Gary Black.
Tesla has scheduled its annual shareholders' meeting on Tuesday. ""CEOs often give goodies to shareholders before annual meetings to ensure shareholders are happy going into the annual event,"" Black ...Full story available on Benzinga.com","['Long Ideas', 'News', 'Analyst Color', 'Equities', 'Tech', 'Trading Ideas']",0.10696969696969698,2023-05-12,07:51:23
jl2dn_VizXR_OmJrn6c6h9YDh1FBCQ1nzohqVpcAExo,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Tesla Analysts Applaud Musk's Exit As Twitter CEO: 'Finally Reading The Room',Anan Ashraf,https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32358052/tesla-analysts-applaud-musks-exit-as-twitter-ceo-finally-reading-the-room,['TSLA'],https://www.benzinga.com/amp/content/32358052,https://cdn.benzinga.com/files/images/story/2023/Elon_Musk_and_Tesla_3.jpeg?width=1200&height=800&fit=crop,"Elon Musk stepping down as Twitter CEO  heralds positive impact for Tesla Inc (NASDAQ:TSLA) shares, according to Wedbush analysts.
Bullish Rating Intact: Wedbush maintained its outperform rating on the EV giant with a 12-month price target of $215.
What Do They Say: “We believe leaving earlier than originally thought by the end of the year is a positive development for Tesla as well as SpaceX with Musk needing to spend more and more time on these golden child platforms rather than Twitter,” said the three analysts including Daniel Ives, John Katsingris and Steven Wahrhaftig. 
“With the tweet this afternoon, Musk’s reign as ...Full story available on Benzinga.com","['News', 'Analyst Color', 'Reiteration', 'Top Stories', 'Analyst Ratings', 'Tech']",0.2373989898989899,2023-05-12,06:23:22
CYZl-XTXvEThoEwFDnjcvXwMCeUIfC8qiy4vyQjY8rs,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Cathie Wood Unfazed By Autopilot Concerns, Calls Tesla's FSD 'Most Impactful AI Project'",Shanthi Rexaline,https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32357884/cathie-wood-unfazed-by-autopilot-concerns-calls-teslas-fsd-most-impactful-ai-projec,['TSLA'],https://www.benzinga.com/amp/content/32357884,https://cdn.benzinga.com/files/images/story/2023/Cathie_Wood_Ark_Photo_courtesy_Benzinga_YouTube_and_Unsplash_0.jpeg?width=1200&height=800&fit=crop,"Cathie Wood‘s Ark Investment Management recently updated its valuation framework for Tesla Inc (NASDAQ:TSLA), indicating that the majority of the value would come from Robotaxis. In an interview earlier this week, Wood shared her thoughts on the controversies surrounding Autopilot and the full self-driving software that powered robotaxis.
What Happened: The National Highway Transport Safety Administration's probe into Autopilot and the threat of even taking off the Tesla vehicles armed with the technology is not concerning, said Wood in an interview with Axios.
Ark's updated Tesla model sees Tesla stock hitting $2,400 in 2027, up from around $170 currently, the fund manager said. A good part of that is autopilot, she added.
Wood also pointed to data shared by Tesla at its Investor Day that showed that a Tesla car with FSD is six times safer than the average car on the road. The rate ...Full story available on Benzinga.com","['News', 'Analyst Color', 'Top Stories', 'Tech']",0.1857142857142857,2023-05-12,05:58:59
hoSqg0C2zVwBkOyPiqEbFh1D6eV0p-r56pR3Gtwd24E,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Bank News and a New Normal for Investors to Consider,newsfeedback@fool.com (Chris Hill),https://www.fool.com/investing/2023/05/11/bank-news-and-a-new-normal-for-investors-to-consid/,"['JPM', 'DIS', 'AAPL', 'TSLA', 'PG', 'CCL', 'NCLH', 'BABA']",No URL provided,https://g.foolcdn.com/editorial/images/730725/mfm_20230501.jpg,Three of the four largest bank failures in U.S. history have happened in the past two months.,['investing'],-0.25,2023-05-12,01:03:00
0yP4AmZuEDGgKQ4LY8HGD77lphoKAdxKQhoJKuZRrf4,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Elon Musk says he's hired new CEO for Twitter; is it NBCUniversal's Linda Yaccarino?,MarketWatch,https://www.marketwatch.com/story/elon-musk-says-hes-hired-a-new-ceo-for-twitter-who-starts-in-six-weeks-5ae6a2cd,"['CMCSA', 'TSLA']",https://www.marketwatch.com/amp/story/elon-musk-says-hes-hired-a-new-ceo-for-twitter-who-starts-in-six-weeks-5ae6a2cd,https://images.mktw.net/im-767756/social,"Twitter Chief Executive Elon Musk says he's found a new CEO to run Twitter and its parent company, X Corp., and ""she"" starts soon.",No keywords,0.13636363636363635,2023-05-12,00:12:00
KyJ5GVXkoCuYA1uBS0RNKLrbvEqdbVEtLGvZo7vMwTw,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",'Trading hours haven’t changed since the '80s': Robinhood's Tenev talks about 24-hour stock trading as skeptics question need,MarketWatch,https://www.marketwatch.com/story/trading-hours-havent-changed-since-the-80s-robinhoods-tenev-talks-about-24-hour-stock-trading-as-skeptics-question-need-771fe940,"['HOOD', 'TSLA', 'AMZN', 'AAPL']",https://www.marketwatch.com/amp/story/trading-hours-havent-changed-since-the-80s-robinhoods-tenev-talks-about-24-hour-stock-trading-as-skeptics-question-need-771fe940,https://images.mktw.net/im-780150/social,Robinhood's Vlad Tenev says move to 24-hour trading for individual stocks is overdue. Skeptics see no need.,No keywords,0.0,2023-05-11,15:25:00
4ghJ6usoSSQAnAgGMif0vGu204lYiM51GpuePFCAtFA,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Biden's EPA proposes first-ever restrictions on greenhouse gases from power plants,MarketWatch,https://www.marketwatch.com/story/bidens-epa-moves-closer-to-first-ever-restrictions-on-greenhouse-gases-from-power-plants-reports-276b98f1,"['CVX', 'XOM', 'SO', 'NEE', 'ICLN', 'COP', 'TSLA', 'GM']",https://www.marketwatch.com/amp/story/bidens-epa-moves-closer-to-first-ever-restrictions-on-greenhouse-gases-from-power-plants-reports-276b98f1,https://images.mktw.net/im-684250/social,"Regulations would target existing power plants, which spew 25% of U.S. emissions. The oil and gas sector, plus many Republicans, object.",No keywords,0.5,2023-05-11,14:54:00
IJ9uejuu1U7U-pm4OyjoPgAs48if4bD8o-Mcisnc7LI,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Why investors should pay particular attention to one recent Warren Buffett move,MarketWatch,https://www.marketwatch.com/story/heres-why-investors-should-pay-attention-to-this-warren-buffett-move-ac3d6b9b,"['BRK.A', 'BRK.B', 'DXJ', 'HEWJ', 'DJIA', 'COMP', 'DIS', 'SONO', 'BYND', 'U', 'HOOD', 'TSLA', 'GME', 'BUD', 'AMC', 'AAPL', 'MULN', 'PLTR', 'NVDA', 'PYPL']",https://www.marketwatch.com/amp/story/heres-why-investors-should-pay-attention-to-this-warren-buffett-move-ac3d6b9b,https://images.mktw.net/im-752426/social,"The chairman and CEO of Berkshire Hathaway has recently shed light on some overlooked opportunity in Japan, says this portfolio manager.",No keywords,0.2,2023-05-11,13:46:00
DqoW228uk2Kt4WjdFn-lHuftuUtKdcgV3x3zGj46I_U,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Senators ask Tesla to end forced arbitration, saying it helps company hide discrimination and safety claims",MarketWatch,https://www.marketwatch.com/story/senators-ask-tesla-to-end-forced-arbitration-saying-it-helps-company-hide-discrimination-and-safety-claims-7fb2a900,"['TSLA', 'UBER']",https://www.marketwatch.com/amp/story/senators-ask-tesla-to-end-forced-arbitration-saying-it-helps-company-hide-discrimination-and-safety-claims-7fb2a900,https://images.mktw.net/im-704909/social,"Democrats' letter to Elon Musk comes after recent reintroduction of the FAIR Act, which seeks to end mandatory arbitration for workers and consumers.",No keywords,0.35,2023-05-11,13:10:00
VSpK9Jud6dWsnt1cMQxnapjoLdAtKM43DCcJiZ75rwc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should You Invest in the Consumer Discretionary Select Sector SPDR ETF (XLY)?,Zacks Equity Research,https://www.zacks.com/stock/news/2093947/should-you-invest-in-the-consumer-discretionary-select-sector-spdr-etf-xly,"['XLY', 'AMZN', 'HD', 'TSLA', 'VCR', 'FXD']",https://www.zacks.com/amp/stock/news/2093947/should-you-invest-in-the-consumer-discretionary-select-sector-spdr-etf-xly,https://staticx-tuner.zacks.com/images/default_article_images/default27.jpg,Sector ETF report for XLY,No keywords,0.0,2023-05-11,10:20:09
zoWc9S3zRk64mnGP5FGu5TBO1-D-Yrdf35WiAvchyr4,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Riding the $14 Trillion AI Wave: Here Are 2 Top Stocks to Buy Now,newsfeedback@fool.com (Manali Bhade),https://www.fool.com/investing/2023/05/11/riding-the-14-trillion-ai-wave-here-are-2-top-stoc/,"['TTD', 'TSLA']",No URL provided,https://g.foolcdn.com/editorial/images/731432/woman_working_laptop_with_an_infant.jpg,There is still plenty of AI-supported growth ahead for Tesla and The Trade Desk.,['investing'],0.0,2023-05-11,09:40:00
0R6-87lRTsrGmgEgFki_HuWaaXIQaA2qBJKJz7KvVPo,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Robinhood Q1 Earnings Highlights: Revenue And EPS Beat, 24-Hour Trading Launch Featuring Select Stocks Such As Tesla",Chris Katje,https://www.benzinga.com/news/earnings/23/05/32328411/robinhood-q1-earnings-highlights-revenue-and-eps-beat-24-hour-trading-launch-featuring-select-stock,"['AAPL', 'AMZN', 'TSLA', 'HOOD']",https://www.benzinga.com/amp/content/32328411,https://cdn.benzinga.com/files/images/story/2023/05/10/robinhood.shutterstock_1906351525.jpg?width=1200&height=800&fit=crop,"Trading platform company Robinhood Markets Inc (NASDAQ: HOOD) reported first-quarter financial results after the market close Wednesday. Here are the key highlights.
What Happened: Robinhood reported first-quarter revenue of $441 million, up 16% quarter-over-quarter. The total came in ahead of a Street consensus estimate of $424.5 million, according to data from Benzinga Pro.
The company reported a loss of 57 cents per share, which beat a Street estimate of a loss of 61 cents per share.
Transaction revenue totaled $207 million in the first quarter, which was up 11% year-over-year. Options revenue was $133 million, which was up 7% quarter-over-quarter. Crypto revenue was $38 million, down 1% quarter-over-quarter.
The company added 120,0000 funded accounts to end the quarter with a total of 23.1 million. Monthly active users were up 0.4 million in the quarter to 11.8 million.
The company ended the quarter with $5.5 billion in cash.
“We had a great ...Full story available on Benzinga.com","['News', 'Earnings', 'Top Stories', 'After-Hours Center', 'Movers', 'Trading Ideas']",0.12901234567901232,2023-05-10,21:06:44
r2eNAqvIAbyiUpG4VPXOertoGfRHgLDuhBRImH2uLrM,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Cybertruck Prototype Gets Stuck In Field In Texas, Quickly Goes Viral On Twitter",Chris Katje,https://www.benzinga.com/general/entertainment/23/05/32321393/cybertruck-prototype-gets-stuck-in-field-in-texas-quickly-goes-viral-on-twitter,['TSLA'],https://www.benzinga.com/amp/content/32321393,https://cdn.benzinga.com/files/images/story/2023/05/10/0x0-cybertruck_15.jpg?width=1200&height=800&fit=crop,"One of the most anticipated vehicles to be launched has made headlines many times over the past several years. Earlier this week, the vehicle made more headlines — but for the wrong reasons.
What Happened: Earlier this week, electric vehicle giant Tesla Inc (NASDAQ: TSLA) showed off a prototype of its highly anticipated electric pickup truck called Cybertruck at a groundbreaking ceremony for a new lithium refinery in Texas.
Over the past year, videos and photos surfaced of Cybertruck prototypes on the road or at facilities. Users have been able to question such things as the steel used in production, a giant windshield wiper blade and a new crash test facility.
One item people weren’t likely prepared to question was the Cybertruck getting stuck in the mud, which is what allegedly happened after the prototype appeared at the Texas groundbreaking event.
A user on Twitter (@stephfischer13) shared photos and a video from the event of the Tesla Cybertruck on the side of the road. The user alleged the pickup truck was stuck in a field.
“Couple hours after ground breaking on new Tesla lithium plant. Cybertruck got stuck in a south Texas field. Since they aren’t sold yet can only assume Mr. Musk was driving,” the Twitter user said.
5/8/23 ...","['News', 'Entertainment', 'General']",0.06519480519480518,2023-05-10,17:08:31
LAAyailXBaujjY4TakrfmJY7JPb6S_36iYlgOzqVKK8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Tesla’s stock back to green as Rivian and broader stock market provide support,MarketWatch,https://www.marketwatch.com/story/tesla-stock-resumes-rally-as-rivians-results-and-broader-stock-market-rally-provide-support-db14463b,"['TSLA', 'RIVN', 'NIO', 'LCID', 'NKLA', 'COMP']",https://www.marketwatch.com/amp/story/tesla-stock-resumes-rally-as-rivians-results-and-broader-stock-market-rally-provide-support-db14463b,https://images.mktw.net/im-767296/social,"Tesla shares edged higher Wednesday, losing some steam from earlier trading, as better-than-expected results from fellow EV maker Rivian and broader support from the stock market provided a boost.",No keywords,0.125,2023-05-10,15:43:00
nCVZLRzwoXNXKsLkoOFFa7X4xZkHaeN5AyhaZWx6Ypo,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Rivian Stock: 3 Words That Should Scare the EV Company's Bulls,newsfeedback@fool.com (Jeremy Bowman),https://www.fool.com/investing/2023/05/10/rivian-stock-3-words-that-should-scare-ev-bulls/,"['RIVN', 'F', 'TSLA', 'GM']",No URL provided,https://g.foolcdn.com/editorial/images/731770/rivian_sankey_q12023.png,"Rivian beat estimates in the first quarter, but posted another huge loss.",['investing'],0.32500000000000007,2023-05-10,14:37:00
